job_title,job_country,job_city,job_category,job_responsibility,job_available
23,22989-腾讯云大数据&AI web前端开发工程师（北京）,中国,北京,技术,"1、负责腾讯云大数据（OCEANUS,  ES产品、大数据处理套件TBDS产品）、AI智能钛系列产品的功能设计和开发工作；
2、负责大数据、机器学习、深度学习、弹性推理等平台的工程化和服务化；
3、参与web前端新技术的探索和预研。
",True
24,CSIG17-混沌工程专家工程师,中国,深圳,技术,"腾讯云的增长速度非常快，我们提供的IaaS，PaaS，SaaS已被众多行业使用，包括金融、交通、政务等领域；服务可靠性显得尤为重要。
我们需要您构建，执行，协调混沌实验；汇总实验结果，输出报告；指导系统进行架构改进，提高可靠性； 
利用统计学、模式识别、机器学习等方法，提升输出实验报告的效率。",True
25,TEG17-自然语言处理研究员（深圳）,中国,深圳,技术,负责对话人工智能以及问答系统等前沿问题的研究，结合未来实际应用场景，提供技术解决方案。,True
26,27455-5G车路协同解决方案开发专家/工程师,中国,北京,技术,"1、结合5G和边缘计算等新场景，能够快速将车联网新技术转化为PoC和实际功能模块，提升相关产品在5G网络中的竞争力；
2、根据实际部署环境，结合具体场景需求，开发基于4G/5G网络的车路协同产品（包括客户端及系统后台）原型；
3、负责在真实环境中，对系统进行测试验证，方案优化及演进，协同工程团队实施方案；
4、攻克高精位置服务等关键技术，实现方案在车路协同中的产品化落地。
",True
27,30361-腾讯文档数据分析师 ,中国,北京,产品,"1、负责腾讯文档、TIM等产品的用户数据体系建设工作，构建完善的数据体系和基础技术，支撑业务快速发展； 
2、深入理解用户，运用数据挖掘、机器学习、深度学习等技术，构建多维度用户画像，从行为、兴趣、风险等等方面深刻理解用户；
 3、推动用户数据体系和技术在内容推荐等业务场景落地，提升用户体验。深入探索业务数据，创新性的思考和发现问题，并提出有效解决方案。 ",True
28,22989-腾讯云大数据&AI web前端开发工程师（深圳/北京）,中国,深圳,技术,"1、负责腾讯云大数据（OCEANUS,  ES产品、大数据处理套件TBDS产品）、AI智能钛系列产品的功能设计和开发工作；
2、负责大数据、机器学习、深度学习、弹性推理等平台的工程化和服务化；
3、通过技术手段优化用户端操作体验；
4、参与一些web前端新技术的探索和预研。",True
29,25664-大数据平台架构师（腾讯云全资子公司）（西安）,中国,西安,技术,"1、负责技术方案和架构设计，包含技术架构和数据架构；
2、负责编制概要设计、详细设计文档，能达到指导技术人员开发的细颗粒度；
3、负责大数据平台开发过程中的技术攻关和关键设计。
",True
30,25664-AI开发工程师（腾讯云全资子公司）（西安）,中国,西安,技术,"1. 负责机器学习，深度学习算法的工程化和服务化，研发高可用的线上服务系统。
2. 负责AI平台的搭建，包括分布式计算框架和数据平台的研发。",True
31,23674-腾讯新闻数据开发/分析工程师,中国,北京,技术,"分析部分-负责腾讯新闻的产品运营和算法指标的计算及深入分析，实验效果的监测和分析，分析报告的产出，分析体系的建立与平台工具的搭建；
开发部分-主要负责腾讯新闻以下数据平台的开发与维护：
基础数据仓库，投放与运营分析平台，BI与报表系统，实时数据监控系统，AB实验平台，用户画像平台。",True
32,TEG05-AI安全研究员（北京/深圳）（深圳）,中国,深圳,技术,"1.AI对抗样本的相关研究，并能提出有效的防护方案; 
2.跟踪AI安全领域的攻防技术，在真实环境中进行落地实践；
3.积极探索AI安全领域新问题，输出具有行业前瞻性的研究成果。",True
