job_title,job_country,job_city,job_category,job_responsibility,job_available
15,TEG03-数据分析师（深圳）,中国,深圳,技术,"1、负责广告业务运营分析工作，能够快速分析业务指标异动以及洞察业务中潜在增长点；
2、基于大数据平台，提取，处理业务数据，通过数据分析，数据挖掘，提出各种专项项目，如：收入增长，商业产品需求，用户行为洞察等，发现潜在的缺陷与机会，为业务决策提供数据支撑",True
16,30628-腾讯广告数据分析工程师,中国,上海,技术,"1、负责腾讯广告业务运营分析工作，能够快速分析业务指标异动以及洞察业务中潜在增长点；
2、基于数据开发团队提供的大数据平台，提取，处理业务数据，通过数据分析，数据挖掘，提出各种专项项目，如：收入增长，商业产品需求，用户行为洞察等，发现潜在的缺陷与机会，为业务决策提供数据支撑；
3、应用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，总结出关键因素，优化相关产品。",True
17,RP-数据分析专家,中国,深圳,技术,"1. 引入学术界或其他企业已相对成熟的数据分析模型，探索新的HR数据分析指标，推动HR数字化管理决策；
2. 通过数据挖掘手段，探索HR数据背后的逻辑和规律，找寻HR管理潜在的问题或者可以优化的空间，推动HR管理提升，包括但不限于管理者的管理能力提升、员工的自驱力提升、组织活力提升等。",True
18,21309-腾讯教育子公司—数据分析工程师（深圳）,中国,深圳,技术,"1. 负责腾讯课堂、企鹅辅导等在线教育产品业务指标体系的建设，负责日常报表开发、维护，为部门提供多层面数据支持； 
2. 根据不同场景特征，向产品、运营团队提供数据支持，指导和支持业务发展； 
3. 基于业务场景进行多维度专题分析，为业务决策和产品方案提供数据支撑。
",True
19,30934-海外游戏数据分析运营,中国,深圳,产品,对游戏数据相关工作负责，通过数据分析和数据挖掘，找出游戏的问题，调优建议和方向。包括： 1、日常游戏运营商业化数据监控及问题分析 2、针对游戏版本、系统玩法、活动、商业化等内容，提出分析思路，并输出结论及一定调整建议 4、通过业务理解和数据挖掘建模，提出精细化的运营方案，包括：预流失、拉回流、付费转化等方向 ,True
20,21228-开放世界MMORPG游戏数据分析,中国,深圳,产品,"负责游戏数据分析体系搭建，包括数据埋点设计、数据上报、分析系统的规划等，进行详细的游戏玩法分析挖掘；
负责游戏目标用户分析、数据预估、用户验证、用户调研等，为运营计划提供依据； 
负责监控日常游戏数据，输出相关结论和报告，及时发现数据异动，预警运营风险；
负责游戏调优分析，包括活跃、流失、商业化相关的数据分析框架、玩法使用情况等，发现问题并结合游戏数据调优建议；
根据数据分析结果，协助运营及研发调整，优化后续资源投放，内容规划，体验优化等关键内容，推动产品更加敏捷进行迭代；",True
21,15573-全球化游戏数据分析（上海）,中国,上海,产品,"游戏生命周期各阶段运营及相关数据收集、校验、分析等，通过输出报告或预警优化游戏产品及运营工作；
游戏其他数据监控并预警、如市场、社群、榜单、竞品等；
尝试在数据积累与分析、应用结合的基础上进行建模、数据挖掘等；
公司数据平台对接、相关需求规划与跟进验收，三方数据平台管理等；
数据源校验、日志规范管理等。

",True
22,22989-腾讯云高级数据分析师,中国,深圳,技术,"1. 基于对业务深入全面的了解抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，输出符合业务需求的数据分析框架和分析报告，辅助业务决策；
2. 研究行业趋势和竞品信息，分析用户诉求的变化趋势，通过多维度的分析诊断业务问题，发现风险，挖掘机会点，为业务提供优化建议；
3. 将数据分析思路和框架沉淀为数据产品解决方案，策划数据产品并推动落地，提升各团队的数据化和智能化程度。",True
23,WXG03-小程序数据分析工程师（广州）,中国,广州,技术,负责微信小程序基础数据质量体系建设、小程序画像体系建设、小程序离线和实时数据仓库的构建与优化、小程序海量核心数据处理及分析.,True
24,PCG15-数据分析经理（深圳）,中国,深圳,产品,"负责直播中台的数据治理及分析工作，熟悉产品逻辑，可根据产品的要求，设计数据指标体系及制定数据规划，对运营数据设计分析逻辑，发现潜在的产品机会、风险或缺陷，提供决策数据支持；
研究用户不断变化的诉求，研究行业同类产品的数据，分析研究用户的喜爱相关性，输出用户需求分析和满足用户需求的方向和方法；
进行数据挖掘与数据建模，建立有效的客户、产品的分析模型，为产品设计、内容运营等做有效的评估，输出有价值的指导及建议。",True
25,WXG03-微信小程序&公众号数据分析工程师（广州）,中国,广州,技术,负责公众号和小程序的账号画像分析、内容反垃圾，异常行为发现等。,True
26,PCG22-安全与风险数据分析（深圳）,中国,深圳,技术,"针对多种不不良行为，建立高质量风险模型，并不断完善和优化模型，
根据历史数据进行挖掘和分析，找出风险点；
负责多业务风险数据库的设计，搭建，管理，和数据清洗；
建立风控，反欺诈，反作弊，不当行为的数据分析、检测模型，并搭建数据体系，制定目标，指引业务方向。",True
27,28607-微信支付高级金融数据分析师,中国,深圳,技术,"1、研究：深入了解微信支付业务，基于当前业务重点，挖掘数据价值，洞察用户行为以及背后规律，给出有洞察、能落地的结论，并制定策略推动上线；
2、体系：搭建微信支付核心业务的数据分析、数据运营指标体系，并定期输出业务发展分析报告；
3、合作：作为与核心业务团队深度合作的策略职能，以专业的洞察分析为基础，推动分析结论落地，助力业务发展与提升。

",True
28,37091-MMORPG手游高级数据分析师（深圳）,中国,深圳,产品,"对游戏数据相关工作负责，通过数据分析和数据挖掘，找出游戏的问题，调优建议和方向；
负责游戏数据分析体系搭建，包括TLOG埋点、日志上报、分析系统的规划等；
负责游戏目标用户分析、数据预估、用户调研等，为运营计划及市场方案提供依据；
负责游戏上线及版本更新时的效果分析，包括：留存及流失分析、付费分析、功能玩法分析、用户满意度调研等；
通过数据监控游戏中的各种动向与产品健康度，及时发现不良运营情况。",True
29,37088-游戏数据分析(深圳),中国,深圳,产品,对游戏数据相关工作负责，通过数据分析和数据挖掘，找出游戏的问题，调优建议和方向。日常游戏运营商业化数据监控及问题分析。针对游戏版本、系统玩法、活动、商业化等内容，提出分析思路，并输出结论及一定调整建议。通过业务理解和数据挖掘建模，提出精细化的运营方案。,True
30,37087-王者荣耀高级数据分析,中国,深圳,产品,"负责王者荣耀经分系统的维护及新增需求的维护，以及产品数据埋点、数据上报、数据提取和挖掘等；
通过业务理解和数据挖掘，为精细化运营提供决策支持，包括用户拉回、防流失、付费转化等；
数据接口管理，及王者荣耀IP/社区/赛事/平台渠道/品牌数据分析需求。",True
31,28600-微信支付商户管理数据分析工程师,中国,深圳,技术,"基于业务目标和微信支付产品特点，建立风险评估和运营数据监控，如指标设计、报表设计等，推进落地并维护优化； 
通过数据分析，建立多维度指标监控微信支付大盘数据，发现风险异常情况；
分析用户支付行为和商户异常交易数据，从中发现异常用户和商户，建立态势感知体系；
负责日常数据金字塔的建设和数据字典的维护。  
",True
