job_title,job_country,job_city,job_category,job_responsibility,job_available
25,34543-智慧政法合作部华东区域商务拓展经理 （上海、南京）（上海）,中国,上海,法律与公共策略,"负责华东区域政法行业客户的商务拓展工作； 
负责华东区域大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及华东区域合作伙伴资源，为客户提供最佳行业解决方案； 
聚焦华东区域政法领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。
",True
26,25666-教育云商务拓展（沈阳/天津/杭州/南宁/北京/昆明）,中国,杭州,销售、服务与支持,"• 负责面向教育行业，腾讯云计算服务等相关产品的销售工作，包括目标客户的开发、维护、跟进，达成制定的销售业绩指标；
• 定期拜访行业目标客户，充分了解客户需求并积极跟进，制定合理方案，负责方案提示、谈判；
• 负责追踪与教育行业大客户、重点学校、教育局等的良好业务关系，及时更新公司产品信息，传达企业及品牌文化；
• 建立行业大客户档案，确保各项资料完整，准确，并做好动态管理。",True
27,25666-腾讯云智能终端行业商务拓展（深圳/北京）,中国,深圳,销售、服务与支持,"负责腾讯云计算在“智能终端设”领域的商务拓展工作； 
聚焦手机等智能终端厂商的开拓及维护； 
制定并推动重点客户的市场拓展计划的执行，以达成公司制定的任务目标和KPI考核目标。
",True
28,27553-腾讯音乐人商务拓展（北京）,中国,北京,销售、服务与支持,"配合词曲平台搭建的词曲买卖方交易，商务对接等；
词曲demo收集，词曲库建立;
词曲评审流程建立，输出优质内容",True
29,27553-腾讯音乐人商务拓展（深圳）,中国,深圳,销售、服务与支持,"配合词曲平台搭建的词曲买卖方交易，商务对接等；
词曲demo收集，词曲库建立;
词曲评审流程建立，输出优质内容",True
30,21528-音乐版权商务拓展（韩语）,中国,北京,销售、服务与支持,"负责韩国音乐内容版权评估，报价，谈判；
负责韩国音乐版权的引进，上架；
负责韩国音乐版权的确权，协助相关部门维权业务支持。
",True
31,TME-QQ音乐-头部KOL商务拓展（深圳）,中国,深圳,产品,"负责 头部音乐向KOL及MCN机构渠道的合作拓展，洽谈具体合作方式，并执行落地，并为内容产出及结果负责；
独立开拓头部音乐向KOL及MCN资源，挖掘合作方需求并进行商业谈判；
负责与产品和技术等相关部门协调配合，以保障合作方案有效落地；
探索并搭建头部音乐向KOL及MCN机构渠道的运营体系与规划，并评估合作效果，不断优化头部音乐向KOL渠道的整体效果；
维护合作关系，把控双方合作内容和具体执行细节，并通过数据分析，评估合作效果。高效的完成新用户增长及用户活跃任务。",True
32,21528-TME-港台音乐版权商务拓展,中国,北京,销售、服务与支持,"负责港台音乐内容版权评估，报价，谈判；
负责港台音乐版权的引进，上架；
负责港台音乐版权的确权，协助相关部门维权业务支持。",True
33,25666-游戏云KA sales,中国,深圳,销售、服务与支持,"负责腾讯云在游戏行业的商务拓展工作，包括目标客户的开发、维护、跟进，达成制定的商务目标； 
定期拜访目标客户，挖倔客户需求并积极跟进，协调内外部资源制定合理方案，确保项目顺利落地腾讯云。过程中负责方案展示、谈判、招投标、合同签定等相关工作。
建立大客户档案，确保各项资料完整，准确，并做好动态管理。",True
34,25666-游戏云KA sales,中国,上海,销售、服务与支持,"负责腾讯云在游戏行业的商务拓展工作，包括目标客户的开发、维护、跟进，达成制定的商务目标； 
定期拜访目标客户，挖倔客户需求并积极跟进，协调内外部资源制定合理方案，确保项目顺利落地腾讯云。过程中负责方案展示、谈判、招投标、合同签定等相关工作。
建立大客户档案，确保各项资料完整，准确，并做好动态管理。",True
